,title,id,developer,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
13731,Total War: WARHAMMER - Jade Wizard,551820,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
13732,Monster Puzzle,493700,Flynns Arcade,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13733,Indie Game Sim,549740,Lost Decade Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
13734,Pocket Kingdom,462620,08 Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13735,DROD: Smitemaster's Selection Expansions 11+12,422201,Caravel Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13736,Cannonfire Concerto,558410,Choice of Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13737,Nitroplus Blasterz: Heroines Infinite Duel,482450,EXAMU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13738,Winged Sakura: Demon Civil War,470300,WINGED SAKURA GAMES,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13739,LaserCat,496120,Daniel McFarline,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
13740,Winged Sakura: Demon Civil War - Soundtrack,563670,WINGED SAKURA GAMES,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13741,Coffin of Ashes,546080,"Ladomu,Angels Blue Digital Entertainment,DigitalEZ",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13742,VERLIES II - Verlies Origins,563720,Koya Game,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13743,Yu-Gi-Oh! ARC-V Sora and Dipper,523505,Other Ocean Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13744,Yu-Gi-Oh! ARC-V Gong v. Kit,523507,Other Ocean Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13745,Yu-Gi-Oh! Waking the Dragons: Joey’s Journey,523508,Other Ocean Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13746,Yu-Gi-Oh! Waking the Dragons: Yugi’s Journey,523510,Other Ocean Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13747,Yu-Gi-Oh! ARC-V Zuzu v. Julia,523506,Other Ocean Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13748,Yu-Gi-Oh! ARC-V: Declan vs Celina,523521,Other Ocean Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13749,Yu-Gi-Oh! GX: Leaders,523511,Other Ocean Interactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13750,TS Marketplace: Three Country Corner Scenario Pack 01 Add-On,448183,Skyhook Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13751,FSX Steam Edition: Toposim Western Europe Add-On,536543,Toposim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13752,FSX Steam Edition: Toposim Eastern Europe Add-On,536546,Toposim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13753,Sacred Almanac Traces of Greed,544650,Far Mills,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13754,EARTH'S DAWN,494600,oneoreight,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13755,3D Chess,535700,bumblebee,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2016
13756,Wondee,549660,"Longsword Studios, Inc.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13757,Time Of Silence,545370,DarkLight,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13758,ICEY OST,564180,FantaBlade Network,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13759,Galactic Fighter,556110,Spectrum Games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13760,Patchwork,528250,DIGIDICED,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13761,Hunger Dungeon Deluxe Edition + Sound Track,540330,Buka Game Studio,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
13762,Hunger Dungeon,513560,Buka Game Studio,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
13763,hack_me - Wallpapers,564300,Egor Magurin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
13764,Guardian Of December - Soundtracks,566330,Vidas Salavejus,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
13765,Fated Souls 2,523900,Warfare Studios,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13766,Hade,552160,KirUn,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13767,Stratus: Battle For The Sky,355490,"Storm Isle Productions,Longshot Studios LLC,Polywickstudio",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13768,Lara Croft GO,540840,Square Enix Montréal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13769,Ludu,563400,Léo-Games,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
13770,The Night Christmas Ended,558440,Giant Goblin Studio,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13771,JETPACK PORTER,558020,"G-STYLE Co,. Ltd.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13772,Magi Trials - Dakimakuras,549113,Dharker Studio,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13773,Industry Manager: Future Technologies - Awesome Products Pack,444360,astragon Entertainment GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13774,Euro Truck Simulator 2 - Vive la France !,531130,SCS Software,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
13775,Sceal: An Irish Folklore Adventure,507060,Joint Custody,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13776,Other Tanks,543780,Daniil Hasanov,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13777,Stellar Monarch,446000,Silver Lemur Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
13778,Zup! 2,562220,Quiet River,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13779,Coffee Shop Tycoon,370060,Riff Studios,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
13780,Void Pyramid,563430,A. Hagen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
13781,Moorhuhn schlägt zurück,535680,Independent Arts Software GmbH,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13782,Ohr: אור,376480,Rail Slave Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13783,DCS: F-5E Tiger II,411894,Belsimtek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13784,Minion Masters,489520,BetaDwarf,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13785,DROD: Smitemaster's Selection Expansions 5+6,422192,Caravel Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13786,Zolg,555710,Robert Alvarez,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13787,SkyTime,513620,"Alexey Khazov,Cristian Ionescu,Lars van Dorenvanck,Brandon van Doorn,Joran Vergoessen,Admir Leka",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13788,The Dwarves - Digital Deluxe Edition Extras,545070,KING Art,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
13789,Pixel Puzzles Ultimate - Puzzle Pack: Winter,565320,DL Softworks,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2016
13790,"Drones, The Human Condition",556130,Blunt Games,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13791,Line of Sight: Vietnam,514150,N-Fusion Interactive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
13792,Crumbled World,542910,Clone Corps,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13793,EURGAVA™ - Fight for Haaria,559350,Ibrahim Indra Baskara,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
13794,Ahnayro: The Dream World,449730,Alice &amp; Smith,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13795,Terminal Hacker,547010,Lord_Loej,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
13796,Terminal Hacker - Payload,547030,Lord_Loej,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016
13797,Space Cat,539980,argagonky,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13798,Dispersio,563180,Achpile,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13799,Merlin adventurer store,561340,DyingCat,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
13800,Construct: Escape the System,497080,Oliver Boyce,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13801,DROD: Smitemaster's Selection Expansions 3+4,422191,Caravel Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13802,Steep™ - Season Pass,564360,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
13803,Euro Truck Simulator 2 - Finnish Paint Jobs Pack,540720,SCS Software,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
13804,Euro Truck Simulator 2 - Belgian Paint Jobs Pack,540721,SCS Software,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
13805,Motorsport Manager - Livery Pack,551810,Playsport Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2016
13806,Demon Hunter 3: Revelation,527420,Brave Giant LTD,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13807,Astervoid 2000,423870,"Mad Capacity,LREVG",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13808,King Lucas,391600,DevilishGames,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13809,Mindball Play,446850,Interactive Productline Team,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2016
13810,Empyrean,557700,Choice of Games,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13811,Akuto: Mad World,530130,Hut 90,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13812,Master of Orion: Elerian Fiefdoms,558301,NGD Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
13813,Master of Orion: Gnolam League,558302,NGD Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
13814,Master of Orion: Trilarian Shoal,558300,NGD Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
13815,Maize,284240,Finish Line Games,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13816,Bunny &amp; Piggy,549810,Brzezinski,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13817,The Electric Shocktopus,521300,TestTubeGames,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015
13818,Firefly,267655,Clickteam,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2016
13819,Phrase Shift,535980,Hyper Hippo Games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13820,Star-Twine,548110,Eric Billingsley,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2011
13821,Guardian Of December,563910,Vidas Salavejus,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2016
13822,Charlie's Adventure,556870,Just1337 Studio,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13823,VCB: Why City,533120,KishMish Games,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2016
13824,PHAT STACKS,556160,ColloseusX,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13825,Immersion,562690,Machine1357,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13826,ARK BOX Unlimited,553780,PolarityFlow,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13827,Atom Fishing II,557780,Woolf,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2016
13828,Colony,509450,Jamie Cunningham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13829,TWIN BROS,551670,Smit Parmar,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13830,State of Extinction,411520,"Stone Pixel Games, LLC.",1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13831,Blade &amp; Bones,513370,Coffee Addict Studio,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13832,Iron Sea - Soundtrack,515950,Creobit,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13833,Medieval Defenders - Soundtrack,552020,Creobit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
13834,Train Simulator: BR Class 150/1 DMU Add-On,448184,Dovetail Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13835,Radiation Island,307940,Atypical Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13836,TS Marketplace: GWR Toplight Coaches Pack 01,448207,Matrix Trains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13837,The Metronomicon - J-Punch Challenge Pack,558290,Puuba,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13838,ComPet - Beast Battles,532800,MindArk PE AB,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016
13839,Turbo Pug Soundtrack,533810,"SnowFlame,Back To Basics Gaming",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13840,Watch_Dogs® 2 - Punk Rock Pack,525012,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13841,Watch_Dogs® 2 - Pixel Art Pack,525015,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13842,Watch_Dogs® 2 - Glam Pack,525018,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13843,Watch_Dogs® 2 - Ubisoft Pack,525033,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13844,Watch_Dogs® 2 - Ded Labs Pack,525035,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13845,Watch_Dogs® 2 - Ultimate Pack,558390,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13846,"Watch_Dogs® 2 - Guts, Grit and Liberty Pack",525037,Ubisoft,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13847,Box Maze - Everyday People Skins Pack,562790,GamersHype Productions,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13848,Island Simulator 2016,507440,Silverline Studios,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13849,Shrouded Tales: The Spellbound Land Collector's Edition,559970,Friendly Cactus,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13850,Island Simulator 2016 - Mp-44,541810,Silverline Studios,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13851,Breaking Bones,560570,Duplicator Studio,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13852,Shattered Throne,469710,Checkmark Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13853,Quern - Undying Thoughts,512790,Zadbox Entertainment,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13854,Mad Hunter,558610,"Mad Hunter Studio,EHTechnology",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016
13855,Dark Eden,548290,SOFTON ENTERTAINMENT,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
13856,Turret Architect,556070,Red Matter Studio,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13857,RPG Maker MV - Twilight Shrine: Japanese Resource Pack,558762,"KADOKAWA,Yoji Ojima",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
13858,Euclidean Soundtrack,538370,Alpha Wave Entertainment,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13859,Sunset Rangers,559340,www.fishermangamedev.com,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13860,RPG Maker MV - Call of Darkness: Japanese Resource Pack,558761,"KADOKAWA,Yoji Ojima",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
13861,RPG Maker MV - Festival of Light: Japanese Resource Pack,558760,"KADOKAWA,Yoji Ojima",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016
13862,Soundtrack,561720,Green Sawdust,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13863,Carpe Deal 'Em,528190,DDD Wares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
13864,METAL GEAR SOLID V: THE PHANTOM PAIN - MB Coin 2000,437233,Konami Digital Entertainment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13865,Ninja Smasher!,552610,Q-Cumber Factory,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13866,ArsonVille,553610,Slavitica,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
13867,DoDonPachi Resurrection BLACK LABEL Arrange Mode Album,550382,"CAVE Interactive CO.,LTD.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13868,Z-Exemplar,434750,Suminell Studios,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13869,Project Abyss - Art &amp; Music Collection,561130,Tall Story Studios,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2016
13870,Red Spider: Vengeance,537130,studio wasp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
13871,Marblize,535840,Plexagon Studios,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13872,After Life - Story of a Father,550240,Green Sawdust,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13873,Rescue the Great Demon 2 - Art Book,560630,SleepAllDays Studio,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2016
13874,Zenza,519990,Intropy Games,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13875,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack II,545743,Piranha Games Inc.,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
13876,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack II,545742,Piranha Games Inc.,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
13877,MechWarrior Online™ - Light ‘Mech Performance Steam Pack II,545740,Piranha Games Inc.,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
13878,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack II,545741,Piranha Games Inc.,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2016
13879,Rebound,517190,Bilal Itani,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13880,Royal Detective: The Lord of Statues Collector's Edition,559150,Elephant Games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13881,Blood Code Costume Pack,457720,"ZiX Solutions,Weixi Games",0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016
13882,Eon Altar,382050,Flying Helmet Games,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016
13883,Galaxy Reavers: Flames-Type Titan DLC,554200,Good Games,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13884,Mystic Defense,553910,Mystified Games,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13885,Front Office Football Eight,547900,Solecismic Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
13886,Manor of the Damned!,532670,The Hideout,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2012
13887,Crystal Quest Classic,497510,Game Mechanics LLC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016
13888,Danny's War,559200,Savin Sergey,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13889,Steel Ocean - Thanksgiving Day Gift Package,546890,ICE Entertainment,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2016
13890,Delicious - Emily's New Beginning,544710,GameHouse,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13891,Drift King: Survival,553290,Destiny.Games,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,2016
13892,The Journey Of Forgotten Memories,520590,Forgotten Games,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13893,Runes,548050,Ede Tarsoly,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13894,Liquid Pinball,562050,RunServer,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13895,Star Trek: Starfleet Command Gold Edition,364820,Interplay Entertainment Corp.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016
13896,it's always monday,558660,"Alonzu,@alonzubin",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016
13897,The Lion's Song: Episode 2 - Anthology,459140,Mi'pu'mi Games GmbH,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13898,Space Ghost Pirate Zombie Slayer,553350,Brandon Brizzi,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13899,BuildMoreCubes,557190,HA Studio Ltd.,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016
13900,Germ Wars,557680,Svarog Studios,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13901,Call to Arms,302670,Digitalmindsoft,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2016
13902,The Assembly - Original Soundtrack,558880,nDreams,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13903,Stellar Interface,517330,ImaginationOverflow,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
13904,Disastr_Blastr,431200,Dog Theory,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13905,Trouble Witches Origin - Episode1 Daughters of Amalgam -,460630,Studio SiestA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13906,Disoriented,556240,BrickCream,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13907,Defiance - Havoc T.I.T.A.N. Bundle,560100,"Trion Worlds, Inc.",1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
13908,Defiance - Sentinel T.I.T.A.N. Bundle,560101,"Trion Worlds, Inc.",1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2016
13909,Kokurase Episode 2,558640,galanti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016
13910,Xemo® : Robot Simulation,542210,Xemory LLC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016
13911,Alicemare,524850,△○□× (Miwashiba),0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
13912,Mosaic: Game of Gods - Soundtrack,558310,New Bridge Games,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
13913,RPG Tycoon: Supply &amp; Demand,551250,Skatanic Studios,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2016
13914,Metal Tales: Fury of the Guitar Gods,418210,Nuberu Games,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
